CCN#,Hospital_Name,State,Bed_Size,Staff_Labor_Rate,Agency_Labor_Rate,Estimated_RN_Need
260074,Moberly Regional Medical Center,MO,39.0,45.707782511614944,109.19823735361584,7.07948717948718
510093,Mon Health Marion Neighborhood Hospi,WV,10.0,53.87095337353555,73.32432432432432,0.18974358974358976
310075,Monmouth Medical Center,NJ,235.0,62.28398070705113,111.61982644637281,38.46196581196581
310084,Monmouth Medical Center Southern Cam,NJ,201.0,55.326349624320414,122.86172260032856,9.104700854700855
390147,Monongahela Valley Hospital Inc.,PA,184.0,41.08274482439875,90.74665522571765,8.65586752136752
510024,Monongalia General Hospital,WV,160.0,44.6984335182267,87.424914860849,39.40256410256411
520028,Monroe Clinic,WI,58.0,43.54565325480072,86.85987376103601,3.457017094017094
010120,Monroe County Hospital,AL,46.0,32.50088949319454,221.10899571632555,0.897863247863248
180105,Monroe County Medical Center,KY,49.0,33.43990454568908,65.55244905196658,0.5181666666666667
250025,Monroe Health Services  Inc.,MS,95.0,41.232470983538136,59.202212158573595,5.76765811965812
150183,Monroe Hospital,IN,32.0,47.14943087770428,79.33809501866273,9.273931623931624
190245,Monroe Surgical Hospital,LA,10.0,41.07497392557246,50.00296261183859,0.07212393162393163
050758,Montclair Hospital Medical Center,CA,106.0,57.24555028787469,107.62510422679752,13.325641025641026
330059,Montefiore Medical Center,NY,1444.0,80.42258061306164,138.38954646049996,73.18504273504273
330184,Montefiore New Rochelle Hospital,NY,141.0,73.65396666543629,122.05569820645984,44.27094017094018
330104,Montefiore Nyack Hospital,NY,237.0,62.61099616553049,103.02293905696713,55.032478632478636
060006,Montrose Memorial Hospital,CO,51.0,42.00204698853884,94.3408767945602,32.17820512820513
430077,Monument Health Rapid City Hospital,SD,385.0,44.90835966968444,104.88838354971905,264.84144871794877
430048,Monument Health Spearfish Hospital,SD,27.0,44.472627314163276,121.10774460244532,6.4571025641025654
190116,Morehouse General Hospital,LA,39.0,43.77941774308927,115.58040442946557,1.7752136752136753
140101,Morris Hospital,IL,89.0,48.39139684461647,95.24306053105266,10.885491452991452
310015,Morristown Medical Center,NJ,712.0,42.095900874310274,123.91406673603072,116.64786324786326
440030,Morristown-Hamblen Hospital,TN,102.0,38.29448161249089,96.2834051724138,14.673504273504275
170166,Morton County Health System,KS,26.0,30.753496201769845,73.44803921568628,0.8717948717948718
220073,Morton Hospital,MA,125.0,65.11656385721331,113.76316014722246,3.994188034188034
100127,Morton Plant Hospital,FL,569.0,49.641757738897915,91.89337926989444,88.77348717948718
100063,Morton Plant North Bay Hospital,FL,222.0,49.29181051669072,106.79964561546932,10.925405982905984
260050,Mosaic Medical Center - Maryville,MO,29.0,51.18373596217869,114.4879914605942,4.804273504273504
520205,Mosh,WI,16.0,68.14427023593399,71.2097971301336,1.7273504273504277
220002,Mount Auburn Hospital,MA,189.0,38.9891218867508,110.00006539462021,58.81452991452991
360035,Mount Carmel Health,OH,520.0,51.79959116233788,91.82439197021141,83.32222222222222
390268,Mount Nittany Medical Center,PA,248.0,64.69574225241777,100.86817844866033,84.36959401709402
330169,Mount Sinai Health System-Beth Israe,NY,432.0,70.25847232888685,129.29139862430395,32.61752136752137
330024,Mount Sinai Hospital,NY,1052.0,90.76255014593505,117.41506676729155,275.7696581196581
140018,Mount Sinai Hospital Medical Center,IL,236.0,54.911543392279405,109.14973517700933,57.20641025641026
100034,Mount Sinai Medical Center Of Florid,FL,481.0,46.56308243308796,84.89181462705788,94.62015811965813
330046,Mount Sinai St. Lukes Roosevelt Hosp,NY,633.0,65.41237522196484,115.51957104911924,129.35555555555555
330188,Mount St. Marys Hospital,NY,175.0,50.397748473841865,121.8606344950849,19.128205128205128
460013,Mountain View Hospital,UT,119.0,52.32627705967547,98.9918525444103,3.1995726495726498
130065,Mountain View Hospital,ID,43.0,40.06092935451972,82.65596375582419,99.51495726495726
030121,Mountain Vista Medical Center,AZ,162.0,52.19112878690943,104.9141831642926,34.17136752136752
460014,Mountain West Medical Center,UT,36.0,45.520009394129715,56.419886769636676,7.774786324786326
310054,Mountainside Hospital,NJ,193.0,53.720838607509975,112.00008921034201,38.51456410256411
250102,Ms Baptist Medical Center,MS,388.0,44.50567004218704,90.06075341883972,20.124786324786324
500015,Multicare Auburn Medical Center,WA,84.0,72.01670184772651,147.2399995930141,60.48215384615385
500154,Multicare Covington Medical Center,WA,57.0,65.29018404501842,139.34897749006916,11.61880341880342
180027,Murray Calloway County Hospital,KY,99.0,43.74016875281681,114.71203196933222,13.448786324786326
420019,Musc Health Chester Medical Center,SC,16.0,53.91160802600646,58.518321339403734,11.63931623931624
420026,Musc Health Columbia Medical Center,SC,332.0,66.649365631314,74.22403864679144,59.889316239316244
420091,Musc Health Florence Medical Center,SC,187.0,50.00742841579735,74.95445802282858,37.10299145299145
420048,Musc Health Kershaw Medical Center,SC,99.0,55.11936022686254,71.10236783866083,25.682478632478634
420036,Musc Health Lancaster Medical Center,SC,78.0,50.05334826187692,70.42055451220718,17.294017094017097
420055,Musc Health Marion  Medical Center,SC,36.0,44.362649269089395,70.79262561754429,3.546581196581197
230030,Mymichigan Medical Center Alma,MI,49.0,47.33948144277695,115.46535340938776,34.30629487179487
230036,Mymichigan Medical Center Alpena,MI,128.0,50.07231980184707,111.65051087759407,34.57432478632479
230222,Mymichigan Medical Center Midland,MI,195.0,52.53879409165263,117.72396284499646,32.06709401709402
230239,Mymichigan Medical Center Sault,MI,49.0,39.50367353329608,77.89934359744939,17.780807692307693
230180,Mymichigan Medical Center-Clare,MI,49.0,40.112925332162874,91.22310756972112,3.968803418803419
230095,Mymichigan Medical Ctr - West Bran,MI,88.0,40.44737095636379,146.79905022450296,12.136021367521368
450656,Nacogdoches Medical Center,TX,155.0,44.78962798155574,54.53406927004278,15.485042735042734
080006,Nanticoke Memorial Hospital,DE,92.0,49.477737550420194,120.88943915808812,10.700106837606839
220177,Nantucket Cottage Hospital,MA,14.0,73.35766233156481,118.06702353890152,23.311111111111114
100018,Naples Community Hospital,FL,517.0,54.636400658816484,90.0245078129191,55.76452991452992
340147,Nash Hospitals Inc,NC,322.0,51.869574428878785,116.09950918215408,38.745726495726494
220098,Nashoba Valley Hospital,MA,57.0,60.618571367353546,112.69726247987117,2.123076923076923
390062,Nason Hospital,PA,45.0,37.664632186969314,86.09025749933635,3.21965811965812
330027,Nassau University Medical Center,NY,326.0,75.09036509037388,110.82041938371053,66.84615384615384
250084,Natchez Regional Medical Center,MS,131.0,43.03877719101602,76.94788516508555,10.315811965811966
190007,Natchitoches Regional Medical Center,LA,81.0,38.62930354891535,87.83144172478235,9.375641025641025
330276,Nathan Littauer Hospital & Nursing H,NY,57.0,42.2318941045846,102.419154725195,11.77991452991453
040078,National Park Medical Center,AR,126.0,44.29712032666294,102.1571752321076,5.845726495726496
050248,Natividad Medical Center,CA,144.0,91.21609384088222,163.62245480669188,35.43444017094017
450447,Navarro Regional Hospital,TX,47.0,53.71657963179086,83.31549851924976,4.329059829059829
040118,Nea Baptist Memorial Hospital,AR,180.0,42.185242794535206,60.55486634058458,2.1632991452991455
280040,Nebraska Methodist Hospital,NE,363.0,52.7558926588181,87.44505161910156,76.95256410256411
280129,Nebraska Orthopaedic Hospital Llc,NE,24.0,47.97947215214247,79.44835751698517,4.4539871794871795
280133,Nebraska Spine Hospital,NE,34.0,54.13174118793026,63.26700699145489,7.701709401709402
340141,New Hanover Regional Medical Center,NC,771.0,50.969405951638436,75.98213344461038,350.24615384615385
190313,New Orleans East Hospital,LA,40.0,41.65523924554408,89.03477320282299,24.1
330101,New York Presbyterian Hospital,NY,2850.0,87.35415095425249,96.74152791380999,13.08974358974359
330267,New York Presbyterian Hudson Valley,NY,128.0,72.24306679093071,103.10013577732519,6.294871794871795
310002,Newark Beth Israel Medical Center,NJ,408.0,61.214315377317966,106.26628166349776,132.38504273504273
330030,Newark Wayne Community Hospital,NY,101.0,51.908437544813005,114.42416399638485,52.01282051282051
420053,Newberry County Memorial Hospital,SC,48.0,43.99100231652328,94.25055143939822,3.7779914529914533
410006,Newport Hospital,RI,66.0,55.517108552541345,128.1971185810352,6.009918803418803
440153,Newport Medical Center,TN,32.0,38.38734561849844,84.4787701317716,0.29188034188034184
310028,Newton Medical Center,NJ,139.0,53.95495275660832,104.15061774383808,6.883333333333334
170103,Newton Medical Center,KS,76.0,40.04609534208026,83.55370351804793,9.804145299145299
220101,Newton Wellesley Hospital,MA,216.0,69.14491453464734,115.68729702276207,59.741025641025644
110045,Ngmc Barrow,GA,38.0,56.857419054295015,87.44623655913979,4.61025641025641
110237,Ngmc Lumpkin  Llc,GA,23.0,58.12018781549008,71.28672745694023,0.4217948717948718
330238,Nicholas H. Noyes Memorial Hospital,NY,67.0,43.66285871699885,101.78044156129053,27.273076923076925
450641,Nocona General Hospital,TX,18.0,31.888611888427423,83.06452852478311,1.9462008547008547
370008,Norman Regional Hospital Authority,OK,322.0,47.10385905036689,99.55634106673779,49.84867948717949
010006,North Alabama Medical Center,AL,223.0,35.69886115272753,145.0,0.015384615384615385
040017,North Arkansas Regional Medical Ctr,AR,120.0,40.08817023614705,118.85649017088534,16.716863247863248
450809,North Austin Medical Center,TX,418.0,51.90888293544993,86.33525179856115,0.297008547008547
340047,North Carolina Baptist Hospital,NC,813.0,50.731942598297266,79.6488831474893,316.9826452991453
340049,North Carolina Specialty Hospital,NC,18.0,49.73427972857557,108.26045536249251,7.132478632478633
060001,North Colorado Medical Center,CO,182.0,54.76583701955889,111.22531740046493,54.96709401709402
110198,North Fulton Regional Hospital,GA,178.0,60.753090475976315,89.17213908180197,55.62735042735043
260096,North Kansas City Hospital,MO,383.0,51.39855984706753,99.72109987948548,86.87820512820512
240001,North Memorial Health Hospital,MN,328.0,63.74116297920493,95.66852037945152,86.67751282051282
250004,North Mississippi Medical Center,MS,476.0,41.76600621157085,107.15983362294762,50.95932051282051
190015,North Oaks Medical Center,LA,247.0,40.847235394386715,100.31560638734854,66.58461538461539
100122,North Okaloosa Medical Center,FL,110.0,42.44073704525126,47.35427623121333,18.283333333333335
220035,North Shore Medical Center,MA,268.0,61.7516243332016,121.9427218635499,189.1803418803419
100029,North Shore Medical Center And Fmc,FL,748.0,51.60790283466112,99.73993139708901,32.26794871794872
330106,North Shore University Hospital,NY,782.0,72.7256754387584,103.6763344646714,1.3850427350427352
060065,North Suburban Medical Center,CO,139.0,56.72801540802132,59.029693299472555,2.187606837606838
450090,North Texas Medical Center,TX,35.0,41.794294262289505,84.87219310477472,8.887606837606839
050367,Northbay Hospital Group,CA,204.0,86.8388899930094,152.54452492599523,26.081136752136757
440065,Northcrest Medical Center,TN,109.0,41.41275226267011,74.51219512195122,13.491452991452991
010078,Northeast Alabama Regional Med Ctr,AL,295.0,41.69012936741276,85.89004920555124,56.10512820512821
110029,Northeast Georgia Medical Center,GA,657.0,56.02019857165238,88.05507960449137,255.0
260022,Northeast Regional Medical Center,MO,40.0,42.68308932603628,89.68358783876737,6.212820512820514
370089,Northeastern Health System,OK,80.0,20.29893993849234,89.13879191866101,33.69417094017094
290008,Northeastern Nevada Regional Hospita,NV,59.0,56.932972191395315,123.10566820402259,15.65940170940171
330049,Northern Dutchess Hospital,NY,79.0,65.6973950575835,128.1885020887209,10.741452991452991
340003,Northern Hosp Of Surry Co,NC,100.0,38.88407150380369,62.154805272912434,37.176619658119655
140116,Northern Illinois Medical Center,IL,259.0,56.23202399178524,107.4383316729045,79.3568376068376
200052,Northern Maine Medical Center,ME,40.0,38.894513302757304,158.7315390857452,9.479487179487181
270032,Northern Montana Hospital,MT,49.0,49.0362739496774,93.97681696997797,11.060256410256411
290032,Northern Nevada Medical Center,NV,88.0,56.997657800640546,84.52645468692346,2.1310427350427354
290061,Northern Nevada Sierra Medical Cntr,NV,170.0,59.55626281032868,112.68446325865814,9.828700854700855
330162,Northern Westchester Hospital,NY,162.0,85.06258362347567,124.74261943102523,3.184615384615385
240014,Northfield City Hospital,MN,37.0,63.69936097404963,101.01360215053764,7.948717948717949
050116,Northridge Medical Center - Roscoe,CA,318.0,81.32852595408407,128.15722147974134,51.481623931623936
110161,Northside Hospital,GA,673.0,64.1689481975537,94.46270082317486,327.4636324786325
110252,Northside Hospital - Duluth,GA,94.0,48.32036735385073,98.86387938070622,67.54316239316239
110087,Northside Hospital - Gwinnett,GA,440.0,93.526248245822,98.94479665034561,206.06794871794872
110005,Northside Hospital Forsyth,GA,376.0,83.8215228364741,99.25809829884997,65.29017094017095
110008,Northside Hospital-Cherokee  Inc.,GA,325.0,61.42614009197259,83.66857121076404,28.02938034188034
450808,Northwest Hills Surgical Hospital,TX,8.0,44.11521211560185,66.14299826276527,1.2545726495726495
210040,Northwest Hospital Center,MD,193.0,48.125680305829675,133.41095295991093,104.39358974358976
030085,Northwest Medical Center,AZ,252.0,52.79838408404275,95.62287978537515,96.84957264957266
040022,Northwest Medical Center,AR,321.0,45.19185633099769,78.79595797217938,59.01666666666667
010086,Northwest Medical Center,AL,28.0,28.340527793961947,60.77814514795834,2.5850427350427347
030114,Northwest Medical Center Oro Valley,AZ,78.0,51.24950812225596,101.86116000704101,19.422222222222224
030148,Northwest Medical Center Sahuarita,AZ,62.0,51.99079282208313,112.97251106970407,21.32948717948718
130066,Northwest Specialty Hospital,ID,31.0,51.32932423744307,75.84554882717339,6.13974358974359
370192,Northwest Surgical Hospital,OK,9.0,55.666883890869094,64.09962782708274,1.1643333333333334
450209,Northwest Texas Hospital,TX,328.0,45.23950576678133,49.10885780745674,71.09957264957265
140130,Northwestern Lake Forest Hospital,IL,122.0,60.907472779413595,151.76641697877653,51.34615384615385
470024,Northwestern Medical Center,VT,53.0,56.733741485913946,106.48383306471452,34.62102136752137
140281,Northwestern Memorial Hospital,IL,930.0,58.496653419415786,59.07805346675896,811.8311965811965
180088,Norton Hospitals  Inc,KY,1515.0,56.84786057748005,67.65210225661826,228.13143162393163
070034,Norwalk Hospital,CT,186.0,60.877664751289835,62.7832770638713,87.52020940170941
090008,Not-For-Profit Hospital Corporation,DC,126.0,46.44498400691428,102.38854788686757,46.16025641025641
340195,Novant Health Ballantyne Medical Ctr,NC,36.0,54.69025551879891,86.6923076923077,0.6055555555555556
340190,Novant Health Mint Hill Medical Ctr,NC,36.0,53.56714056421725,96.91773317591499,9.0491452991453
330019,Ny Community Hospital Of Brooklyn (D,NY,134.0,80.81618990310912,116.4574656064622,13.543589743589745
330196,Nyc Health + Hospital / South Brookl,NY,252.0,76.289485981486,97.42916404331461,156.79358974358976
330202,Nyc Health+Hospital/Kings County,NY,381.0,74.37161987232372,107.00599216769439,574.3252136752137
330214,Nyu Langone Hospitals,NY,1618.0,74.33644990024425,108.92805008527633,80.68290598290598
100264,Oak Hill Hospital,FL,350.0,45.40511481359207,103.64159860257355,3.4642435897435897
140063,Oak Park Hospital,IL,185.0,58.08352093305363,118.80696996167718,60.66324786324787
050067,Oak Valley District Hospital,CA,35.0,67.98840595624495,141.65613127210796,13.04786324786325
450330,Oakbend Medical Center,TX,158.0,42.27766241980693,74.7116873785891,32.11880341880342
230217,Oaklawn Hospital,MI,78.0,42.63615579829409,115.42927122075963,17.891235042735044
030131,Oasis Hospital,AZ,64.0,46.56386073100399,55.44309356252695,14.266294871794873
360014,Obleness Memorial Hospital,OH,67.0,52.87611435119027,149.55905532847106,31.992307692307694
190036,Ochsner Clinic Foundation,LA,1023.0,47.0771516955023,87.73845448933133,443.02564102564105
250162,Ochsner Med Ctr - Hancock,MS,41.0,42.85183653246571,84.1983417025118,2.4569529914529915
190202,Ochsner Medical Center - Baton Rouge,LA,171.0,39.784117802049856,101.65870248642469,14.952991452991453
190274,Ochsner Medical Center - Kenner  Llc,LA,115.0,54.11382823337929,84.23678361879927,86.52820512820514
190204,Ochsner Medical Center -Northshore,LA,150.0,48.40414246325744,155.08533583529382,21.972512820512822
190014,Ochsner St. Mary,LA,105.0,41.78731042417019,90.1305874093143,1.826068376068376
420009,Oconee Memorial Hospital,SC,131.0,48.719563080093806,99.15610630950337,22.398717948717948
520062,Oconomowoc Memorial Hospital,WI,63.0,49.49288989749575,92.34628968690312,33.073786324786326
450661,Odessa Regional Hospital,TX,208.0,49.14273590359158,98.46830301714046,14.108423076923078
360355,Ohio Valley Medical Center,OH,24.0,46.522691965621455,75.60602385284011,2.114102564102564
380009,Ohsu Hospital And Clinics,OR,549.0,68.87720165397167,118.49178385932377,330.94748717948715
370215,Oklahoma Heart Hospital,OK,97.0,51.48915530711177,69.4400983459991,3.823931623931624
370234,Oklahoma Heart Hospital South,OK,43.0,55.20789941493695,110.68091828138164,2.029059829059829
370206,Oklahoma Spine Hospital,OK,23.0,41.88897945358809,84.06961178045515,0.31923076923076926
370210,Oklahoma Surgical Hospital,OK,74.0,45.5669658096437,79.77627448858101,7.896581196581197
170049,Olathe Medical Center,KS,248.0,61.43374443781714,100.288710841003,78.1931623931624
190317,Olh-Shreveport-St. Mary Medical Ctr,LA,118.0,42.279467382803716,49.95708357857253,40.58773504273505
240006,Olmsted Medical Center,MN,61.0,48.89488256972257,107.46490956653821,6.077094017094017
500072,Olympic Medical Center,WA,78.0,66.79322929738818,99.918798544938,49.2180982905983
330115,Oneida Health,NY,101.0,39.86991561130886,122.86789577936919,5.60940170940171
340042,Onslow Memorial Hospital,NC,162.0,40.23766611340299,67.19493325242719,5.634188034188035
190017,Opelousas General Hospital,LA,151.0,41.5285562606356,91.08611439634763,31.855658119658123
050746,Orange County Global Medical Center,CA,254.0,73.65611907209743,101.9653600822491,46.79967094017094
100006,Orlando Health,FL,1467.0,43.366196911971,168.16667042507612,18.950854700854702
100051,Orlando Health South Lake Hospital,FL,172.0,45.222106855867885,96.07007198652167,5.580341880341881
100030,Orlando Health-Health Central Hospit,FL,273.0,41.45491032907456,116.32103591497679,1.7491452991452991
050030,Oroville Hospital,CA,153.0,56.55208793903581,113.95803581236954,15.560683760683762
060124,Orthocolorado Hospital,CO,48.0,57.644578590718076,105.16297551119769,7.671568376068377
370220,Orthopedic Hospital,OK,7.0,38.59148233823983,101.2259083728278,0.27051282051282055
140113,Osf Heart Of Mary Medical Center,IL,97.0,51.87527886089003,103.69117229633835,9.033333333333335
140093,Osf Sacred Heart Medical Center,IL,100.0,52.14908869146367,108.18779692264057,12.053846153846155
140052,Osf Saint Anthonys Health Center,IL,49.0,51.41592814811444,127.82746024924796,1.988888888888889
370078,Osu Medical Center,OK,119.0,47.10791921485903,105.39965568242887,89.85940170940172
330218,Oswego Hospital,NY,132.0,43.69232792220035,82.91134637279725,25.1482905982906
140110,Ottawa Regional Hospital & Healthcar,IL,89.0,51.825574288132614,95.54920337394564,0.911965811965812
160089,Ottumwa Regional Health Center,IA,88.0,48.50527364972462,85.34415682143126,11.358119658119659
370093,Ou Medical Center,OK,819.0,53.80366377527716,80.57958137906417,499.2175213675214
040050,Ouachita County Medical Center,AR,82.0,31.751860354685718,167.65242832065536,0.7303418803418804
410005,Our Lady Of Fatima Hospital,RI,185.0,53.33104174208043,112.78758921668665,12.581008547008548
330011,Our Lady Of Lourdes Memorial Hosp,NY,175.0,43.91155328802499,116.47841751729702,110.191452991453
190102,Our Lady Of Lourdes Rmc,LA,363.0,47.793244879022936,111.99962853883096,16.106410256410257
190064,Our Lady Of The Lake  Rmc,LA,647.0,48.34846662583354,55.94315112029239,204.3880341880342
500051,Overlake Hospital Medical Center,WA,296.0,74.55616071755088,139.21037876870983,105.23719230769231
310051,Overlook Medical Center,NJ,442.0,60.541912679240866,125.66229036581778,65.36111111111111
240069,Owatonna Hospital,MN,29.0,65.56385217675,106.47356975577117,5.10940170940171
180038,Owensboro Health Regional Hospital,KY,302.0,57.19503417420006,101.77915874662239,24.00010683760684
180070,Owensboro Health Twin Lakes Medical,KY,49.0,40.93218139275848,95.45144642129567,3.146581196581197
260078,Ozarks Medical Center,MO,111.0,29.798099470748788,109.14035115875971,26.62735042735043
050378,Pacifica Hospital Of The Valley,CA,133.0,50.63255363810435,78.48024112525117,0.6380341880341881
180078,Paintsville Arh Hospital,KY,39.0,42.691235107423644,106.95130878438331,7.705982905982906
450747,Palestine Regional Medical Center,TX,148.0,39.99694982657254,77.51678094550704,2.3683760683760684
310003,Palisades Medical Center,NJ,186.0,53.591747896331135,114.14431357497541,17.814957264957265
100316,Palm Bay Hospital,FL,120.0,54.0907214325643,99.98478597215059,3.3145299145299147
050204,Palmdale Regional Medical Center,CA,157.0,63.114851288788586,130.7147650537559,30.56709401709402
100187,Palmetto General Hospital,FL,358.0,50.59610400294391,98.2252607036522,44.517914529914535
450565,Palo Pinto General Hospital,TX,48.0,52.66480609880739,222.01710111240246,2.573931623931624
050423,Palo Verde Hospital,CA,19.0,51.30204596418386,113.72517439018972,7.694700854700854
050115,Palomar Medical Center Escondido,CA,292.0,64.40906856556894,136.54119085158936,127.25576923076925
050636,Palomar Medical Center Poway,CA,95.0,57.92925948277741,128.4948725868726,27.67094017094017
140062,Palos Community Hospital,IL,342.0,55.609425098839715,117.11481002218504,76.04070512820513
390153,Paoli Hospital,PA,249.0,42.92773084294591,105.73466836801126,16.410683760683764
050024,Paradise Valley Hospital,CA,230.0,57.046642845624966,98.94699497910466,14.214102564102566
450196,Paris Regional Medical Center,TX,131.0,41.87840070225771,94.47929304276192,11.412820512820515
460057,Park City Hospital,UT,37.0,63.51331411723982,114.75615847428766,3.764529914529915
240053,Park Nicollet Methodist Hospital,MN,352.0,56.92430610127983,114.3619900503113,118.44033333333334
260163,Parkland Health Center - Farmington,MO,108.0,51.76379850284425,101.81463692930484,12.524461538461539
300017,Parkland Medical Center,NH,68.0,52.11554736541605,70.26115581565472,0.5841880341880342
440156,Parkridge Medical Center,TN,396.0,43.98706133886421,75.94213973799127,0.3914529914529915
060020,Parkview Medical Center,CO,253.0,48.64120555040356,106.28978433509474,133.96950854700856
450400,Parkview Regional Hospital,TX,49.0,43.80483950979349,101.96497015394282,2.7205128205128206
440173,Parkwest Medical Center,TN,361.0,37.76451874133383,106.63092297770973,97.41324786324786
100028,Parrish Medical Center,FL,208.0,35.25628404086781,95.51199209095402,43.22649572649573
050697,Patients Hospital Of Redding,CA,10.0,56.63136717334698,85.0,0.010256410256410258
110042,Paulding Medical Center,GA,112.0,55.34238096709635,79.03247936541966,15.947008547008549
500050,Peacehealth Southwest Medical Center,WA,408.0,63.43397279471567,114.46553647316942,46.35769230769231
330107,Peconic Bay Medical Center,NY,130.0,64.9113074495778,123.25183670377945,5.642307692307693
140120,Pekin Memorial Hospital,IL,39.0,43.142444061988186,86.29038891913143,7.065384615384616
420103,Pelham Medical Center,SC,48.0,53.35516565309154,71.8691011129439,22.53974358974359
390056,Penn Highlands Huntingdon,PA,71.0,39.186969743148154,102.07857027427274,9.67874358974359
390226,Pennsylvania Hospital Of Uphs,PA,425.0,59.301101596161615,89.23003712559779,54.33162393162393
200063,Penobscot Bay Medical Center,ME,81.0,50.29200283775021,117.35686968615414,74.06570085470085
450144,Permian Regional Medical Center,TX,35.0,53.32436841259207,62.41609949007306,15.262786324786326
340159,Person Memorial Hospital Inc,NC,38.0,49.20112412461659,73.83024393490632,25.682905982905982
050136,Petaluma Valley Hospital,CA,58.0,98.56443057864192,133.21911608093717,14.446153846153846
450007,Peterson Regional Medical Center,TX,98.0,49.72159620482665,104.21917754566081,48.445055555555555
420015,Ph Baptist Easley Hospital,SC,74.0,50.032406843189904,111.93881272795875,13.591452991452991
420106,Ph Baptist Parkridge Hospital,SC,76.0,50.47834707345981,119.576731942531,17.370940170940173
420033,Ph Greer Memorial Hospital,SC,74.0,50.17935218683114,103.3750656167979,13.025641025641026
420037,Ph Hillcrest Hospital,SC,43.0,52.23969428185884,94.50861223154911,7.840170940170941
420038,Ph Laurens County Hospital,SC,46.0,51.76221795399538,106.92415576950711,14.86965811965812
420102,Ph Patewood Hospital,SC,64.0,49.303422948294035,99.25596529284165,0.9850427350427351
500003,Phd#1  Dba Skagit Valley Hospital,WA,137.0,57.976856172012454,141.34482492572332,53.61680341880343
260017,Phelps County Regional Medical Cntr,MO,194.0,42.69610005805937,76.52780421881427,72.73076923076923
330261,Phelps Memorial Hospital Center,NY,111.0,75.52016210139467,90.82137077830558,8.186752136752137
110007,Phoebe Putney Memorial Hospital,GA,338.0,45.36068845935441,78.66077442906499,275.33931623931625
110044,Phoebe Sumter Medical Center  Inc.,GA,54.0,40.62508803453965,78.22605119994178,23.48760683760684
390127,Phoenixville Hospital,PA,130.0,58.644799862148375,120.22393911508848,16.96011965811966
390324,Physicians Care Surgical Hospital,PA,12.0,59.9821955917091,85.00552165068294,2.9410256410256412
190241,Physicians Medical Center,LA,30.0,40.93714541746375,109.29411764705883,0.029059829059829064
150172,Physicians Medical Center,IN,10.0,44.17489591156034,65.16202346041055,0.582905982905983
100286,Physicians Regional Medical Center,FL,327.0,51.36645384515428,69.64051530003974,77.42564102564104
450875,Physicians Surgical Hospital,TX,40.0,55.09162584197407,76.40689196475488,3.7330726495726494
110074,Piedmont Athens Regional Medical Ce,GA,391.0,50.2555709948153,95.14409939196636,96.1576623931624
110030,Piedmont Cartersville Medical Center,GA,119.0,51.44953383988647,99.99958580430037,115.55708547008548
110064,Piedmont Columbus Regional Midtown,GA,384.0,37.47595092684339,70.39775741812367,31.163713675213675
110200,Piedmont Columbus Regional Northside,GA,71.0,53.675134057542394,105.90802416763482,16.365038461538465
110192,Piedmont Eastside Medical Center,GA,206.0,55.99676016422179,93.57649137494191,132.7326623931624
110215,Piedmont Fayette Hospital Inc.,GA,294.0,52.03625121396597,96.1123132217429,112.10102564102566
110191,Piedmont Henry Hospital  Inc.,GA,297.0,52.025818002518285,96.56316098707403,158.56239316239316
110083,Piedmont Hospital Inc.,GA,569.0,54.00390907011631,97.0776132019288,311.4282051282051
110164,Piedmont Macon Medical Center,GA,186.0,43.17416460297464,97.4386575354703,92.23194871794873
110201,Piedmont Macon North Hospital,GA,79.0,40.7974287310046,94.20307980904622,29.761529914529916
420002,Piedmont Medical Center,SC,374.0,47.47304002402413,74.32620030311406,89.66752136752137
110225,Piedmont Mountainside Hospital  Inc.,GA,52.0,54.51124838507102,93.01430348336085,20.607615384615382
110229,Piedmont Newnan Hospital Inc.,GA,177.0,51.00197326115954,92.75019159604983,39.03333333333334
110018,Piedmont Newton Hospital,GA,94.0,52.42926130057841,92.37641686133226,34.20834615384616
110091,Piedmont Rockdale Hospital,GA,141.0,50.43595819889089,94.78861522318527,83.86577777777778
110046,Piedmont Walton Hospital,GA,76.0,52.78262810918645,106.25814660924446,4.960508547008547
050471,Pih Health Good Samaritan Hospital,CA,308.0,72.30879068338665,99.30935369130644,55.02649572649573
050393,Pih Health Hospital - Downey,CA,133.0,60.2172619208071,101.16048135219548,4.6521367521367525
050169,Pih Health Whittier Hospital,CA,405.0,63.43046546186664,118.76135034826376,8.405555555555557
180044,Pikeville Medical Center,KY,328.0,38.93105398521315,101.45785738733599,93.6431623931624
150166,Pinnacle Hospital,IN,18.0,33.88921514797342,132.56140350877192,0.36538461538461536
050342,Pioneers Mem. Hospital,CA,107.0,47.835878911821766,103.33543723133562,18.301397435897435
340040,Pitt County Memorial Hospital Inc,NC,1013.0,52.440987590222036,95.17435413662568,224.29874786324785
050589,Placentia Linda Community Hospital,CA,114.0,68.2263051549745,109.5882330897508,11.403846153846153
320022,Plains Regional Medical Ctr - Clovis,NM,100.0,49.1721682379726,128.7026496044178,8.048290598290599
330331,Plainview Hospital,NY,156.0,65.3593796316652,120.1470588235294,0.10170940170940171
060004,Platte Valley Medical Center,CO,89.0,69.67107911716921,123.98359882845399,14.475722222222224
510012,Pleasant Valley Hospital,WV,43.0,33.88171386445795,87.01810225607365,20.703846153846154
390201,Pocono Medical Center,PA,237.0,53.9511750049917,138.11936908945054,37.82350427350428
